"","V1","V2","V3"
"Chr17_11691107",0,0,0
"Chr17_11947236",0,0.0801557516998737,0
"Chr17_11991513",0,0,0
"Chr17_12029252",0,0,0
"Chr17_12314945",0,0,0
"Chr17_12428018",0,0,0
"Chr17_12464852",0,0,0
"Chr17_12538241",0,0,0
"Chr17_12766845",0,0,0
"Chr17_12863178",0,0,0
"Chr17_13286983",0,0,0
"Chr17_13512161",0,0,0
"Chr17_13705571",0,0,-0.219743807471599
"Chr17_13995129",-0.0981226183404252,0,0
"Chr17_14056268",0,0,-0.186263648728683
"Chr17_14342846",0,0,0
"Chr17_14653350",0,0,0
"Chr17_14655660",0,0,0
"Chr17_14862270",0,0,0
"Chr17_15188022",0,0,0
"Chr17_15190142",0,0,0
"Chr17_15431103",0,0,0
"Chr17_15491345",0,0,0
"Chr17_15540001",0,0,0.00977069902578761
"Chr17_16104242",-0.0186155346362665,0,0
"Chr17_16886977",0,0,0
"Chr17_17394591",0,0,0
"Chr17_17922009",0,0,0
"Chr17_18386916",0,0,0
"Chr17_26391280",0,0,0
"Chr17_27151624",0,0,0
"Chr17_27373625",0,0.270056277859955,0
"Chr17_29405294",0,0,0
"Chr17_30053377",0,0,0
"Chr17_30481499",0,0,0
"Chr17_31602858",0,0,0
"Chr17_32419749",0,0,0
"Chr17_32582578",0,0,0
"Chr17_33303903",0,0,0
"Chr17_33772654",0,0,0
"Chr17_33999524",0,0,0
"Chr17_34395983",0,0,0
"Chr17_34800507",0,0,0
"Chr17_34868946",0,-0.27107764174142,0
"Chr17_34892060",0,0,0
"Chr17_34928657",0,0,0
"Chr17_34984637",0,0,0
"Chr17_35005224",0,0,0
"Chr17_35179319",0,0,0
"Chr17_35269307",0,0,0
"Chr17_36320800",0,0,0
"Chr17_36329456",0,0,0
"Chr17_36329621",0,0,0
"Chr17_36365309",0,0,0
"Chr17_36410965",0,0,0
"Chr17_36454758",0,0,0
"Chr17_36492766",0,0,0
"Chr17_36541922",0,0,0
"Chr17_36635834",0,0,0
"Chr17_36676070",0,0,0
"Chr17_36722959",0,0,0
"Chr17_36889570",0,0,0
"Chr17_36911397",0,0,-0.0432904179461368
"Chr17_36923776",0,0,0
"Chr17_36924518",0,0,-0.0717269363192567
"Chr17_36925530",0,0,0
"Chr17_37085430",0,0,0
"Chr17_37119845",0,0,0
"Chr17_37283786",0,0,0
"Chr17_37508805",0,0,0
"Chr17_37617057",0,0,0
"Chr17_37820642",0,0,0
"Chr17_37961558",0,0,0
"Chr17_38021206",0,0,0
"Chr17_38043631",0,0,0
"Chr17_38068592",0,0,0
"Chr17_38146883",0,0,0
"Chr17_38237259",0,0,0
"Chr17_38244155",0,0,0
"Chr17_38264397",0,0,0
"Chr17_38339583",0.0495928874989449,0,0
"Chr17_38397659",0,0,0
"Chr17_38494289",0,-0.0832827419963579,0
"Chr17_38496605",0,0,0
"Chr17_38497040",0,0,0
"Chr17_38505532",0,0,0
"Chr17_38505594",0.125423103435277,0,0
"Chr17_38782181",0,0,0
"Chr17_38899394",0,0,0
"Chr17_38943796",0,0,0
"Chr17_38953270",0,0,0
"Chr17_38971867",0,0,0
"Chr17_38986145",0,0,0
"Chr17_39008681",0,0,0
"Chr17_39050287",0,0,0
"Chr17_39121119",0,0,0
"Chr17_39190333",0,0,0.2023913904412
"Chr17_39198701",0,0,0
"Chr17_39230247",0.0972342918554199,0,0
"Chr17_39283001",0,0,0
"Chr17_39312465",0,0,0.115585258288532
"Chr17_39427762",0,0,0
"Chr17_39441792",0,0,0
"Chr17_39515297",0,0,0
"Chr17_39619457",0,0,0
"Chr17_39800244",0,0,0
"Chr17_39810502",0,0,0.0855005564145484
"Chr17_39811338",0,0,0
"Chr17_39936061",-0.133399332288392,0,0
"Chr17_40166965",0,0,0
"Chr17_40325608",0,0,0
"Chr17_40518196",0,0,0
"Chr17_40530452",0,0,0
"Chr17_40635856",0,0,0
"Chr17_40638137",0,0,0
"Chr17_40711280",0,0,0
"Chr17_40805796",0,0,0
"Chr17_40880062",0,0,0
"Chr17_41197113",0,0,0
"Chr17_41358651",0,0,0
"Chr17_41605036",0,0,0
"Chr18_00000275",0,0,0
"Chr18_00493502",0,0,0.029329343580872
"Chr18_00705084",0,0,0
"Chr18_00748834",0,0,0
"Chr18_01057081",0,0.14041404608254,0
"Chr18_01078852",0,0,0
"Chr18_01269909",0,0,0
"Chr18_01292427",0,0,0
"Chr18_01452418",0,0,0
"Chr18_02012892",0,0,0
"Chr18_02082827",0,0,0
"Chr18_02226436",0,0,0
"Chr18_02399205",0,0,0
"Chr18_02925011",0,-0.0282081364501355,0
"Chr18_03070899",0,0,0
"Chr18_03208308",0,0,0
"Chr18_03395365",0,0,0
"Chr18_03424526",0,0,0
"Chr18_03452438",0,0,0
"Chr18_03774687",0,0,0
"Chr18_03821682",0,0,0
"Chr18_03880661",0,0,0
"Chr18_03958178",0,0,0
"Chr18_04272352",0,0,0
"Chr18_04417301",0.136180029538194,0,0
"Chr18_04433859",0,0,0
"Chr18_04745320",0,0,0
"Chr18_05503394",0,0,0
"Chr18_05529499",0,0,0
"Chr18_06337871",0,0,0
"Chr18_06589934",0,0,0.23167167321405
"Chr18_06699368",0,0,0
"Chr18_06807208",0,0,0
"Chr18_06826566",0,0,0
"Chr18_06966992",0,0,0
"Chr18_07000561",0,0,0
"Chr18_07007477",0,0,0
"Chr18_07027697",0,0,0
"Chr18_07069436",0,0,0
"Chr18_07085029",0,0,0
"Chr18_07111822",0,0,0.00959129554365332
"Chr18_07175308",-0.104619268760042,0,0
"Chr18_07273240",0,0,0
"Chr18_07538739",0,0,0
"Chr18_07633824",0,0,0
"Chr18_07669885",0,0,0
"Chr18_07674527",0,0,0
"Chr18_07795138",0,0,0
"Chr18_07853246",0,0,0
"Chr18_09940925",0,0,0
"Chr18_10460062",0,0,0
"Chr18_10532356",0,0,0
"Chr18_11276455",0.0694565305577041,0,0
"Chr18_11660204",0,0,0
"Chr18_11929072",0,0,0
"Chr18_12067210",0,0,0
"Chr18_12952719",0,0,0
"Chr18_13221295",0,0,0
"Chr18_14045877",0,0,0
"Chr18_15187978",0,0,0
"Chr18_16288210",0,0,0
"Chr18_16306649",0,0,0
"Chr18_16378567",0.0707282932774625,0,0
"Chr18_18322044",0,0,0
"Chr18_20951524",0,0,0
"Chr18_21404872",0,0,0
"Chr18_23778720",-0.0109603502655368,0,0
"Chr18_25255081",0,0,0.00438657060447255
"Chr18_25549142",0,0,0
"Chr18_25672153",0,0,0
"Chr18_25981821",0,0,0
"Chr18_26601269",0,0,0
"Chr18_26655422",0,0,0
"Chr18_27258928",0,0,0
"Chr18_28166420",0,0,0
"Chr18_29109262",0,0,0
"Chr18_29995808",0,0,0
"Chr18_31025169",0,-0.103111415813572,0
"Chr18_32654751",0,0,0
"Chr18_33097036",0.0664692510224366,0,0
"Chr18_34153460",0,0,0
"Chr18_37353915",0,0,0
"Chr18_38919586",0,0,0
"Chr18_41526444",0,0,0
"Chr18_42777877",0,0,0
"Chr18_43427368",0,-0.0915387433510322,0
"Chr18_43499025",0,0,0
"Chr18_44370835",0,0,0
"Chr18_44618736",0,0,0
"Chr18_45221870",0,0,0
"Chr18_45741957",0,0,0
"Chr18_45890611",0,0,0
"Chr18_46104552",0,0,0
"Chr18_46225078",0,0,0
"Chr18_46271172",0,0,0
"Chr18_46474488",0,0,0
"Chr18_47453403",0,0,0
"Chr18_47505201",0,0,0
"Chr18_47570384",0,0,0
"Chr18_47666888",0,0,0
"Chr18_47903074",0,0,0
"Chr18_47922009",0,0,0
"Chr18_48030200",0,0,0
"Chr18_48031733",0,0,0
"Chr18_48049539",0,0,0
"Chr18_48164660",0,0,-0.0562679946740171
"Chr18_48687498",0,0,0
"Chr18_48941415",0,0,0
"Chr18_49014777",0,0,0
"Chr18_49402317",0,0,0
"Chr18_49876745",0,0,0
"Chr18_50165432",0,0,0
"Chr18_50197643",0,0,0
"Chr18_50248819",-0.284785679396187,0,0
"Chr18_50292808",0,0,0
"Chr18_50293424",0,0,0
"Chr18_50503126",0,0,0
"Chr18_50520440",0,0,0
"Chr18_50727402",0,0,0
"Chr18_50749152",0.0187103563203643,0,0
"Chr18_50801297",0,0.0777808912166331,0
"Chr18_51150984",0,0,0
"Chr18_51152675",0,0,0
"Chr18_51153359",0,0,0
"Chr18_51349768",0,0,0
"Chr18_51679113",0,0,0
"Chr18_51816494",0,0,0
"Chr18_51864501",0.195225220835555,0,0
"Chr18_52028797",0,0,0
"Chr18_52457169",0,0,0
"Chr18_52632885",0,0,0
"Chr18_52695798",0,-0.0699409222745382,0
"Chr18_52699069",0,-0.0751144331631676,0
"Chr18_53341991",0,0,0
"Chr18_53380347",0,0,0
"Chr18_53525618",0,0,0
"Chr18_53549188",0,0,0
"Chr18_54125416",0,0,0
"Chr18_54193658",0,0,0
"Chr18_54238061",0,0,0
"Chr18_54321346",0,0,0
"Chr18_54332946",0,0,0
"Chr18_54343631",0,0,0
"Chr18_54419589",0,0,0
"Chr18_54437972",0,-0.205676275825631,0
"Chr18_54502352",0,0,0
"Chr18_54785183",0,0,0
"Chr18_54846938",0,0,0
"Chr18_54896233",0,0,0
"Chr18_54900674",0,0,0
"Chr18_55021257",0,0,0
"Chr18_55023913",0,0,0
"Chr18_55026765",0,0,0
"Chr18_55065935",0,0,0
"Chr18_55103430",0,0,0
"Chr18_55114120",0,-0.490977105614498,0
"Chr18_55130204",0,0,0
"Chr18_55179541",0,0,0
"Chr18_55221536",0,0,0
"Chr18_55232814",0,0,0.0863490017751745
"Chr18_55270849",0,0,0.0982145112714192
"Chr18_55495439",0,0,0
"Chr18_55531902",0,0,0
"Chr18_55532204",0,0,0
"Chr18_55573243",0,0,0
"Chr18_55580293",0,0,0
"Chr18_55582686",0,0,0
"Chr18_55586731",-0.0308553132716171,0,0
"Chr18_55644750",0,0,0
"Chr18_55689404",0,0,0
"Chr18_55800154",0,0,0
"Chr18_55805797",0,0,0
"Chr18_55864452",0,0,0
"Chr18_55879410",0,0,0
"Chr18_55901564",0,0,0
"Chr18_56017958",0,0,0
"Chr18_56032828",0,0,0
"Chr18_56116682",0,0,0
"Chr18_56178283",0,0,0
"Chr18_56191522",0,0,0.0953505051217851
"Chr18_56196882",0,0,0
"Chr18_56221677",0,0,0
"Chr18_56315388",0,0,0
"Chr18_56429631",0,0,0
"Chr18_56439611",0,0,0
"Chr18_56494597",0,0,0
"Chr18_56513903",0,0,0
"Chr18_56526271",0,0,0
"Chr18_56530612",0,0,0
"Chr18_56537693",0,0,0.255433112085556
"Chr18_56540835",0,0.234549954052441,0
"Chr18_56568806",0,0,0
"Chr18_56613165",0,0,0
"Chr18_56646826",0,0,0
"Chr18_56678385",0,0,0.139241997973182
"Chr18_57017142",0,0,0
"Chr18_57214967",0,0,0
"Chr18_57233098",0,0,0
"Chr18_57392811",0,0,0
"Chr18_57892320",0,0,0
"Chr19_00077228",0,0,0
"Chr19_00142795",0,0,0
"Chr19_00182030",0,0,0
"Chr19_00226773",0,0,0
"Chr19_00262394",0,0,0
"Chr19_00465279",0,0,0
"Chr19_00486349",0,0,0
"Chr19_00489781",0,0,0
"Chr19_00501430",0,0,0
"Chr19_00505708",0,0,0
"Chr19_00551810",0,0,0
"Chr19_00563835",0,0,0
"Chr19_00584851",0,0,0
"Chr19_00646108",0,0,0
"Chr19_00660847",0,0,0
"Chr19_00677762",0,-0.40754912142308,0
"Chr19_00682059",0,0.00684765563263104,0
"Chr19_00690722",0,0,0
"Chr19_00710901",0,0,0
"Chr19_00762078",0,0,0
"Chr19_00770495",0,0,-0.0938486083793467
"Chr19_00837535",0,0,0
"Chr19_00847767",0,0,0
"Chr19_00856031",0,0,0
"Chr19_00865265",0,0,0
"Chr19_00884983",0,0,0
"Chr19_01036124",0,0,0
"Chr19_01075588",0,0,0
"Chr19_01177798",0,0,0
"Chr19_01291273",0,0,0
"Chr19_01522084",-0.0713371768913462,0,0
"Chr19_01727261",0,0,0
"Chr19_01727275",0,0,0
"Chr19_01822460",-0.172327705035542,0,0
"Chr19_01847830",0,0,0
"Chr19_02282550",-0.0225898776764759,0,0
"Chr19_02320613",0,0,0
"Chr19_02490595",0,0,0
"Chr19_02491838",0,0,0
"Chr19_02505636",0,0,0
"Chr19_02547036",0,0,0
"Chr19_02552978",0,0,0
"Chr19_02649306",0,0,0
"Chr19_03709177",0,0,0
"Chr19_04279724",0,0,-0.0484621110982983
"Chr19_04448149",0,0,0
"Chr19_05357824",-0.00790880795581009,0,0
"Chr19_05583283",0,0,0
"Chr19_06054165",0,0,0
"Chr19_06127828",0,0,0
"Chr19_06877546",0,0.0810370333501338,0
"Chr19_07373953",0,0,0
"Chr19_08431748",0,0,0
"Chr19_09433994",0,0,0
"Chr19_09625668",0,0,0
"Chr19_10119452",0,0.123287347833005,0
"Chr19_10953624",0,0,0
"Chr19_11084651",0,0,0
"Chr19_11172563",0.094222409351295,0,0
"Chr19_11550063",0,0,0
"Chr19_12611998",0,0,-0.16773467687355
"Chr19_12763621",0,0,0
"Chr19_15480726",-0.241842911429296,0,0
"Chr19_15889416",0,0,0
"Chr19_16772059",0,0,0
"Chr19_16960919",0,0,0
"Chr19_16971373",0,0,0
"Chr19_17675199",0,0,0
"Chr19_19553002",0,0,0
"Chr19_19749633",0,0,0
"Chr19_21258449",0,0,0
"Chr19_21502837",0,0,0.0394313416649775
"Chr19_21645593",0,0,0
"Chr19_22099069",0,0,0
"Chr19_23866666",0,0,0
"Chr19_29249539",0,0,0
"Chr19_29390081",0,0,0
"Chr19_30817290",0,0,0
"Chr19_31378321",0,0,0
"Chr19_32123177",0,0,0
"Chr19_32402943",0,0,0
"Chr19_32422557",0,0,0
"Chr19_32473684",0,0,0
"Chr19_33374647",0,0,0
"Chr19_34018126",0,0,0
"Chr19_34034325",0.0209156407687427,0,0
"Chr19_34043903",0,0,0
"Chr19_34144537",0,0,0
"Chr19_34799669",0,0,0
"Chr19_34839735",0,0,0
"Chr19_35713053",0,0,0
"Chr19_36090129",0,0,0
"Chr19_36207720",0,0,0
"Chr19_36246750",0,0,0
"Chr19_36599987",0,0,0
"Chr19_36647366",0,0,0
"Chr19_36719256",0,0,0
"Chr19_36766141",0,0,0
"Chr19_36834127",0,0,0
"Chr19_37047246",0,0,0
"Chr19_37144996",0,0,0
"Chr19_37631745",0,0,0
"Chr19_37660752",0,0,0
"Chr19_37890676",0,0,0
"Chr19_38006506",0,0,0
"Chr19_38543230",0,0,0
"Chr19_38768373",0,0,0
"Chr19_38784607",0,0,0
"Chr19_38790723",0,0,0
"Chr19_38794625",0,0,0
"Chr19_38919740",0,0,0
"Chr19_39012551",0,0,0
"Chr19_39014878",0,0,0
"Chr19_39482801",0,0,0
"Chr19_39484078",0,0,0
"Chr19_39488020",0,0,-0.085854663655691
"Chr19_39549670",0,0,0
"Chr19_39837409",0,0,0
"Chr19_39869267",0,0,0
"Chr19_39944666",0,0,0
"Chr19_39949717",0,0,0
"Chr19_39971018",0,0,0
"Chr19_40086921",0,0,0
"Chr19_40150939",0,0,0
"Chr19_40161258",0,0,0
"Chr19_40252284",0,0,0
"Chr19_40261944",0,0,0
"Chr19_40344906",0,0,0
"Chr19_40388234",0,0,0
"Chr19_40480631",0,0,0
"Chr19_40515499",0,0,0
"Chr19_40576386",0,0,0
"Chr19_40598318",0,0,0
"Chr19_40708611",0,0,0
"Chr19_40940765",0,0,0
"Chr19_40951401",0,0,0
"Chr19_41901448",0,0,0
"Chr19_41996243",0,0,0
"Chr19_42024825",0,0.181963387207679,0
"Chr19_42077643",0,0,0
"Chr19_42249311",0,0,0
"Chr19_42317094",-0.10313903025254,0,0
"Chr19_42333242",0,0,0.0465281486802416
"Chr19_42381922",0,0,0
"Chr19_43190120",0,0,0
"Chr19_44471805",0,0,0
"Chr19_44702727",0,0,0
"Chr19_44738904",0,0,0
"Chr19_44773701",0,0,0
"Chr19_44807132",0,-0.143523964343562,0
"Chr19_44822401",0,0,0
"Chr19_45036500",0,0,0
"Chr19_45467557",0,0,0.279945591777911
"Chr19_45767393",0,0,0
"Chr19_45970731",0,0,0
"Chr19_46084615",0,0,-0.0602324139725625
"Chr19_46170053",0,0,0
"Chr19_46183272",0,0,0
"Chr19_46246141",0,0,0
"Chr19_46324970",0,0,0
"Chr19_46735633",0,0,0
"Chr19_46851633",0,0,0
"Chr19_47532495",0,0,0
"Chr19_47610286",0,0,0
"Chr19_47675604",0,0,0
"Chr19_47694111",0,0,0
"Chr19_47694639",0,0,0
"Chr19_47766665",0,0,0
"Chr19_47772229",0,0,0
"Chr19_47782378",0,0,0
"Chr19_47931914",0,0,0
"Chr19_47970296",0,0,0
"Chr19_48037185",0,0,0
"Chr19_48406936",0,0,0
"Chr19_48500311",0,0,0
"Chr19_48511538",0,0,0
"Chr19_48585174",0,0,0
"Chr19_48636021",0,-0.0655306984402171,0
"Chr19_48712883",0,-0.0335493599779741,0
"Chr19_48718122",0,0,0
"Chr19_48805527",0,0,0
"Chr19_48810669",0,0,0
"Chr19_49077717",0,0,0
"Chr19_49081980",0,0.125066994104394,0
"Chr19_49108562",0,-0.00525048537914477,0
"Chr19_49162471",0,0,0
"Chr19_49311891",0,0,0
"Chr19_49314533",0,0,-0.0267799320955382
"Chr19_49315231",0,0,0
"Chr19_49367719",0.0748813571441646,0,0
"Chr19_49409878",0,0,0.228104695455198
"Chr19_49507360",0,0,0
"Chr19_49547095",0,0,0
"Chr19_49582106",0,0,0
"Chr19_49605875",0,0,0
"Chr19_49620134",0,0,0
"Chr19_49757833",0.0576144893647102,0,0
"Chr19_49930872",0,0,0
"Chr19_50025382",0,0,0
"Chr19_50444151",0,0,0
"Chr20_00249890",0,0,0
"Chr20_00253273",0,0,0
"Chr20_00292349",0,0,0
"Chr20_00343860",0,0,0.250569161606403
"Chr20_00467551",-0.00190244685146441,0,0
"Chr20_00682019",0,0,0
"Chr20_01125639",0,0,0
"Chr20_01126576",0.0361692408583268,0,0
"Chr20_01134968",0,0,0
"Chr20_01195282",0,0,0
"Chr20_01650596",0,0,0
"Chr20_01748363",0,0,0
"Chr20_01931258",0,0,0
"Chr20_02023334",-0.146899658008295,0,0
"Chr20_02185505",0,0,0
"Chr20_02226539",0,0,0
"Chr20_02292167",0,0,0
"Chr20_02338363",0,0,0
"Chr20_02401271",0,0,0
"Chr20_02740854",0,0,0
"Chr20_02800341",0,0,0
"Chr20_02886162",0,0,0
"Chr20_02951863",0,0,0
"Chr20_04713468",0,0,0
"Chr20_04786400",0,0,0
"Chr20_07612952",0,0,0
"Chr20_10025864",0.0606560253297293,0,0
"Chr20_11101873",0,-0.0286728483948723,0
"Chr20_11169731",0,0,0
"Chr20_12473346",0,0,0
"Chr20_13855065",0,0,0
"Chr20_16066549",0,0,0
"Chr20_16391916",0,0,0
"Chr20_16892357",0,0,0
"Chr20_17002718",0,0,0
"Chr20_18656767",0.0274137021511277,0,0
"Chr20_18879488",0,0,0
"Chr20_20002258",0,0,0
"Chr20_23021086",0,0,0
"Chr20_23825552",0,0,0
"Chr20_24845037",0,0,0
"Chr20_24931278",0,0,0
"Chr20_25260844",0,0,0
"Chr20_27008733",0,0,0
"Chr20_28004862",0,0,0
"Chr20_28497881",0,0,0
"Chr20_28940761",0,0,0
"Chr20_28981005",0,0,0
"Chr20_30133487",0,0,0
"Chr20_30923324",0,0,0
"Chr20_31478021",0,0,0
"Chr20_31854166",0,-0.144607830194286,0
"Chr20_31958482",0,0,0.250149047053865
"Chr20_32335471",0,0,0
"Chr20_33660102",0,0,0
"Chr20_33736746",0,0,-0.0078087003564353
"Chr20_34078893",0,0,0
"Chr20_34152575",0,0,0
"Chr20_34184939",0,0,0
"Chr20_34211062",0,0,0
"Chr20_34302877",0,-0.0506946579625802,0
"Chr20_34426356",0,0,0
"Chr20_34429201",0,0,0
"Chr20_34446872",0,0,0
"Chr20_34466304",0,0,0
"Chr20_34637224",0,0,0
"Chr20_34718753",0,0,0
"Chr20_34734067",0,0,0
"Chr20_34760117",0,0,0
"Chr20_34816072",0,0,0.0896410489759724
"Chr20_34821233",0,0,0
"Chr20_34827656",0.0962088680518368,0,0
"Chr20_34889213",0,0,0
"Chr20_34916461",0,0,0
"Chr20_34919191",0,0,0
"Chr20_34950629",0,0,0
"Chr20_34969752",0,0,0
"Chr20_34985986",0,0,0
"Chr20_35030743",0,0,-0.205353777955252
"Chr20_35073742",0,0,0
"Chr20_35077267",0,0,0
"Chr20_35099474",0,0,0
"Chr20_35102537",0,0,0
"Chr20_35120116",0,0,0
"Chr20_35123697",0,0,0
"Chr20_35192790",0,0,0
"Chr20_35214872",0,0,0
"Chr20_35225107",0,0,0
"Chr20_35323169",0,0,0
"Chr20_35345298",0,0.0480435045288956,0
"Chr20_35357522",0,0,0
"Chr20_35369515",0,0,0
"Chr20_35372466",0,0,0
"Chr20_35493276",0,0,0
"Chr20_35502270",0,0,0
"Chr20_35508857",0,0,0
"Chr20_35518661",0,0,0
"Chr20_35538320",0,0,0
"Chr20_35626854",-0.0777566387916884,0,0
"Chr20_35672905",0,0,0
"Chr20_35750174",0,0,0
"Chr20_36060550",0,0,0
"Chr20_36085131",0,0,0
"Chr20_36105644",0,0,0
"Chr20_36242932",0,0,0
"Chr20_36317700",0,0,0
"Chr20_36325257",0,0,0
"Chr20_36410482",0,0,0
"Chr20_36483505",0,0,0
"Chr20_36490374",0,0,0
"Chr20_36563475",0,0,0
"Chr20_36593448",0,0,0
"Chr20_36596245",0,0,0
"Chr20_36623014",0,0,0
"Chr20_36626266",0,0,0
"Chr20_36768597",0,0,0
"Chr20_36841303",0,0,0
"Chr20_36870848",0,0,0.244367470955796
"Chr20_36953516",0,0,0
"Chr20_37002313",0,0,0
"Chr20_37051974",0,0.069290925952473,0
"Chr20_37106612",0,0,0
"Chr20_37161637",0,0,0
"Chr20_37221256",0,0,0
"Chr20_37244117",0,0,0
"Chr20_37586309",0,0,0
"Chr20_37678868",0,0,0
"Chr20_37760945",0,0,0
"Chr20_37811485",0,0,0
"Chr20_37819109",0,0,0
"Chr20_38003151",0,-0.44873572915821,0
"Chr20_38287020",0,0,0
"Chr20_38464852",0,0,0.189166031969695
"Chr20_38574247",0,0,0
"Chr20_38674155",0,0,0
"Chr20_38747710",0,0,0
"Chr20_39151370",0,0,0
"Chr20_39241717",0.206661603878251,0,0
"Chr20_39624771",0,0,0
"Chr20_39774211",0,0,0
"Chr20_40094860",0,0,0
"Chr20_40236115",0,0,0
"Chr20_40456185",0.20321077127487,0,0
"Chr20_40932269",0,0.0462099626105696,0
"Chr20_41050639",0,0,0.326216206424203
"Chr20_41205440",0.0676327609764315,0,0
"Chr20_41987935",0,0,0
"Chr20_42016319",0,0,0
"Chr20_42205259",0,0,0
"Chr20_42231283",0,0,0
"Chr20_42242319",0,0,0
"Chr20_42446652",0,0,0
"Chr20_42456465",0,0,0
"Chr20_42524844",0,0,0
"Chr20_42538866",0,0,0
"Chr20_42587076",0,-0.0740323029467062,0
"Chr20_42644579",0,0,0
"Chr20_42830829",0,0,0
"Chr20_43017111",0,0,0
"Chr20_43162060",0,0,0
"Chr20_43309207",0,0,-0.00656016021897648
"Chr20_43651221",0,0,0
"Chr20_43660333",0,0,0
"Chr20_43682922",0,0,0
"Chr20_43771633",0,0,0
"Chr20_43878074",0,0,0
"Chr20_43925683",0,0,0
"Chr20_44048406",0,0,0
"Chr20_44059444",0,0,0
"Chr20_44171661",0,0,0
"Chr20_44343532",0,0,0
"Chr20_44361202",0,0,0
"Chr20_45338317",0,0,0
"Chr20_45422531",0,0,0
"Chr20_45645130",0,0,0
"Chr20_45683365",0,0,0
"Chr20_45838220",0,0,0
"Chr20_45857761",0,-0.0146906689740054,0
"Chr20_45908199",0,0,0
"Chr20_45908466",0,0,0
"Chr20_45962064",0,0,0
"Chr20_45983977",0,0,0
"Chr20_46014914",0,0,-0.143844875156808
"Chr20_46045771",0,0,0
"Chr20_46277890",0,0,0
"Chr20_46581212",0,0,0
"Chr20_46688111",0,0,0
"Chr20_46690576",0,0,0
"Chr20_46851623",0,0,0
"Chr20_46857621",0,0,0
"Chr20_46864009",0,0,0
"Chr20_46994135",0,0,0
"Chr20_46994444",0,0,0
"Chr20_47067276",0,0,0
"Chr20_47099700",0,0,0
"Chr20_47286903",0,0,0
"Chr20_47329357",0,0,0
"Chr20_47628829",0,0,0
"Chr20_47667694",0,0,0
"Chr20_47726278",0,-0.146888851712771,0
